,short_name,total
15383,R. Slater,53.666666666666664
17124,A. Diakhate,53.666666666666664
9965,E. Restrepo,53.666666666666664
3939,M. Chanot,53.666666666666664
5170,G. Hanley,53.666666666666664
11967,L. Poujol,53.666666666666664
7399,C. McManaman,53.666666666666664
17135,G. Pintidis,53.666666666666664
7233,D. Nugent,53.666666666666664
15464,K. Gordon,53.666666666666664
7234,Z. Dedič,53.666666666666664
16120,L. Diako,53.666666666666664
17178,N. Morahan,53.666666666666664
7190,Raphael Rossi,53.666666666666664
6188,Carlos Gutiérrez,53.666666666666664
16134,E. Kaja,53.666666666666664
16131,B. Sabovic,53.666666666666664
10837,J. Bertilsson,53.666666666666664
16159,M. Târșă,53.666666666666664
12506,F. Russo,53.666666666666664
3947,M. Rangel,53.666666666666664
11847,C. Eagles,53.666666666666664
12272,L. Väisänen,53.666666666666664
3528,B. Assombalonga,53.666666666666664
4288,J. Cabral,53.666666666666664
10840,Fran Cruz,53.666666666666664
17154,E. Varhaugvik Breivik,53.666666666666664
17377,I. Acero,53.666666666666664
12833,K. Conrad,53.666666666666664
11846,K. Chiba,53.666666666666664
5014,D. Chatziisaias,53.666666666666664
12105,A. Dandea,53.666666666666664
15336,D. Adshead,53.666666666666664
9954,Berrocal,53.666666666666664
14239,A. Bifulco,53.666666666666664
14265,F. Kunze,53.666666666666664
17462,Y. Marchand,53.666666666666664
7414,Héctor Rodas,53.666666666666664
10516,L. Grace,53.666666666666664
5617,Eltson Marques,53.666666666666664
6010,A. Radovanović,53.666666666666664
11339,R. Dickie,53.666666666666664
14827,W. Coulibaly,53.666666666666664
16331,A. Al Yousef,53.666666666666664
7751,M. Ojeda,53.666666666666664
15960,P. Finger,53.666666666666664
16612,H. Biggins,53.666666666666664
1422,J. Defoe,53.666666666666664
1439,M. Gómez,53.666666666666664
16624,R. Uehara,53.666666666666664
12992,C. Bickel,53.666666666666664
11305,Y. Fekir,53.666666666666664
11304,L. Lauberbach,53.666666666666664
4003,Walter Silvieiro,53.666666666666664
6762,S. Gallagher,53.666666666666664
11293,Josín Martínez,53.666666666666664
8332,Luís Machado,53.666666666666664
16623,W. Collar,53.666666666666664
10311,Y. Rahmani,53.666666666666664
14937,M. Guthörl,53.666666666666664
14896,C. Jacob,53.666666666666664
2956,Miguel Vieira,53.666666666666664
4792,Han Kwang Song,53.666666666666664
16708,Jiang Wenjun,53.666666666666664
11421,Javi Jiménez,53.666666666666664
4634,G. Achilier,53.666666666666664
15712,J. Papeau,53.666666666666664
9126,L. Marseiler,53.666666666666664
12429,E. Saavedra,53.666666666666664
3584,A. Helal,53.666666666666664
8389,J. Vaughan,53.666666666666664
15720,S. Scognamillo,53.666666666666664
4503,E. Terranova,53.666666666666664
13045,A. Kanno,53.666666666666664
14850,V. Gendrey,53.666666666666664
12422,K. Toner,53.666666666666664
16633,H. Garcia,53.666666666666664
5788,E. Brophy,53.666666666666664
15760,Liu Yun,53.666666666666664
6551,A. Avlonitis,53.666666666666664
5918,C. Lombardi,53.666666666666664
8251,M. Ihiekwe,53.666666666666664
9095,S. Kaikai,53.666666666666664
11170,Paulino,53.666666666666664
6641,A. Barreal,53.666666666666664
10479,A. Masi,53.666666666666664
13988,R. Alvarez,53.666666666666664
1636,Carlos Fernández,53.666666666666664
16346,H. Crookside,53.666666666666664
11274,M. Litka,53.666666666666664
15857,D. Fitzpatrick,53.666666666666664
2634,Erick Gameira,53.666666666666664
8233,M. Rosafio,53.666666666666664
16377,J. Steiger,53.666666666666664
2570,F. Niederlechner,53.666666666666664
9084,Cristian Cedrés,53.666666666666664
7871,B. Manu,53.666666666666664
9052,A. Doffo,53.666666666666664
6657,M. Johnston,53.666666666666664
10540,M. Popescu,53.666666666666664
5885,Lee Seung Woo,53.666666666666664
4748,K. Fortuné,53.666666666666664
15942,L. van Kleef,53.666666666666664
10376,V. Sulejmani,53.666666666666664
9479,D. Vega,53.666666666666664
5823,Denilson,53.666666666666664
2516,D. Sakho,53.666666666666664
11230,M. Listkowski,53.666666666666664
16488,D. Amos,53.666666666666664
11080,Lucas Ribeiro,53.666666666666664
8278,S. Camara,53.666666666666664
14711,I. Ogbu,53.666666666666664
2697,A. Donis,53.666666666666664
14680,O. Brynhildsen,53.666666666666664
16421,P. Osterhage,53.666666666666664
13999,S. Schreck,53.666666666666664
16002,J. Powell,53.666666666666664
10823,D. Amoo,53.666666666666664
7676,Jorge Félix,53.666666666666664
15145,J. Marx,53.666666666666664
13358,D. Jubitana,53.666666666666664
17022,M. Abdullah,53.666666666666664
11667,S. Vergara,53.666666666666664
6137,Aylton Boa Morte,53.666666666666664
17013,M. Naji,53.666666666666664
10031,G. Guiffrey,53.666666666666664
12591,A. Iacovitti,53.666666666666664
7975,Rúben Macedo,53.666666666666664
11606,M. Ortíz,53.666666666666664
11641,S. Spiridonović,53.666666666666664
8547,N. Dumitru,53.666666666666664
14169,D. Urzúa,53.666666666666664
12479,D. Parker,53.666666666666664
16944,M. Al Saeed,53.666666666666664
10049,H. Chapman,53.666666666666664
8535,R. Holmes,53.666666666666664
3301,A. Bastoni,53.666666666666664
15156,Ye Chongqiu,53.666666666666664
6145,M. Sollbauer,53.666666666666664
13088,S. Abraham,53.666666666666664
10898,Lee Kwang Sun,53.666666666666664
8589,M. Jahfali,53.666666666666664
3351,A. Cerri,53.666666666666664
15187,C. Gaínza,53.666666666666664
13314,F. Hörberg,53.666666666666664
3676,A. Canelo,53.666666666666664
14365,A. Kojić,53.666666666666664
15181,H. Mitsumaru,53.666666666666664
10000,Erick,53.666666666666664
5239,G. McAuley,53.666666666666664
17047,R. Watson,53.666666666666664
8787,B. Enobakhare,53.666666666666664
1147,G. Pellè,53.666666666666664
17041,Peng Rui,53.666666666666664
8089,R. Popa,53.666666666666664
15578,P. Wienhoven,53.666666666666664
5363,M. Volta,53.666666666666664
4377,I. Kiese Thelin,53.666666666666664
11557,Alex Suárez,53.666666666666664
3080,S. Di Carmine,53.666666666666664
16291,R. Sharahili,53.666666666666664
5560,M. Cerato,53.666666666666664
15636,T. Abdullah,53.666666666666664
11523,S. Vecchia,53.666666666666664
14412,G. Henriksson,53.666666666666664
4169,S. Lobjanidze,53.666666666666664
4164,J. Lucumi,53.666666666666664
10967,M. Ogbu,53.666666666666664
6978,A. Gruber,53.666666666666664
8859,B. Osayi-Samuel,53.666666666666664
14410,E. Collier,53.666666666666664
16860,A. Lyons,53.666666666666664
13480,G. Méndez,53.666666666666664
10988,M. Röser,53.666666666666664
6891,J. Escobar,53.666666666666664
7008,V. Berisha,53.666666666666664
5386,Aridane,53.666666666666664
15120,G. Jarl,53.666666666666664
13415,F. Mussa,53.666666666666664
5389,M. El Kabir,53.666666666666664
5584,M. Saito,53.666666666666664
8167,R. Hall,53.666666666666664
16227,E. Cuevas,53.666666666666664
15109,Ming Tian,53.666666666666664
5416,M. Rondón,53.666666666666664
13429,C. Halper,53.666666666666664
15089,S. Long,53.666666666666664
9315,M. Hofmann,53.666666666666664
12802,A. Berzel,53.333333333333336
12676,D. Bock,53.333333333333336
4301,H. Wahl,53.333333333333336
12715,M. Burgess,53.333333333333336
13091,Y. Hashiuchi,53.333333333333336
12684,E. Bekiroglu,53.333333333333336
12242,M. Bahlouli,53.333333333333336
12333,Z. Elbouzedi,53.333333333333336
11973,J. Mason,53.333333333333336
12431,B. Blasi,53.333333333333336
4264,L. Antei,53.333333333333336
12187,Riquelme,53.333333333333336
12728,Y. Kimoto,53.333333333333336
11980,H. Mizumoto,53.333333333333336
12031,S. Rakowitz,53.333333333333336
4887,J. Ebobisse,53.333333333333336
3951,L. Castro,53.333333333333336
12675,H. El-Helwe,53.333333333333336
12589,M. Maruoka,53.333333333333336
4004,Josué da Feira,53.333333333333336
4001,Thiago Alminxa,53.333333333333336
12915,M. Bottani,53.333333333333336
4622,A. Søderlund,53.333333333333336
8684,Gustavo Pastinho,53.333333333333336
3512,Anderson Lopes,53.333333333333336
14100,J. Sánchez Purata,53.333333333333336
14478,M. Al Dhaw,53.333333333333336
10633,M. Gouaida,53.333333333333336
8067,M. Spano-Rahou,53.333333333333336
14516,Liu Yang,53.333333333333336
16143,A. Majrashi,53.333333333333336
6535,L. Manyama,53.333333333333336
10586,A. De Bruyn,53.333333333333336
8050,R. Colclough,53.333333333333336
14549,Lei Yongchi,53.333333333333336
16109,Y. Fukuda,53.333333333333336
6586,K. Watanabe,53.333333333333336
6602,M. Fernández,53.333333333333336
9259,D. Schmidt,53.333333333333336
1683,M. Burda,53.333333333333336
14613,T. Englund,53.333333333333336
9271,R. Yaslam,53.333333333333336
14624,A. Țigănașu,53.333333333333336
9287,D. Skhirtladze,53.333333333333336
6706,A. Trusty,53.333333333333336
16043,M. Grabowski,53.333333333333336
6721,Berto Cayarga,53.333333333333336
6723,I. Toney,53.333333333333336
16025,Z. Ould Khaled,53.333333333333336
14783,M. Čović,53.333333333333336
6764,V. Černý,53.333333333333336
14466,Shan Pengfei,53.333333333333336
1984,F. Caputo,53.333333333333336
8093,L. Abubakar,53.333333333333336
16388,J. Sbarra,53.333333333333336
16575,A. Purver,53.333333333333336
16535,N. Hämäläinen,53.333333333333336
16508,L. Wanner,53.333333333333336
8282,J. Nation,53.333333333333336
16424,A. Casar,53.333333333333336
8238,P. Downing,53.333333333333336
6101,J. Mattheij,53.333333333333336
14167,Y. Gómez,53.333333333333336
6122,S. Mockenhaupt,53.333333333333336
6144,A. Tuia,53.333333333333336
2321,A. Cornelius,53.333333333333336
14189,R. McKenzie,53.333333333333336
6408,N. Giannetti,53.333333333333336
14199,T. Archibald,53.333333333333336
16387,T. Bakinson,53.333333333333336
14237,R. Ito,53.333333333333336
10849,R. Riski,53.333333333333336
14261,N. Nöstlinger,53.333333333333336
16353,A. Varkay,53.333333333333336
2191,O. McBurnie,53.333333333333336
10816,F. Nouble,53.333333333333336
8189,L. Melano,53.333333333333336
16287,H. Al Dawsari,53.333333333333336
10746,N. Topor-Stanley,53.333333333333336
10339,S. Hatanaka,53.333333333333336
7911,A. Poúngouras,53.333333333333336
7904,L. Bogdan,53.333333333333336
15519,J. Stobbs,53.333333333333336
15616,D. Aravena,53.333333333333336
9927,N. Delgadillo,53.333333333333336
9918,N. Thaller,53.333333333333336
7608,N. Citro,53.333333333333336
15272,D. Leadbitter,53.333333333333336
15293,A. Belahmeur,53.333333333333336
15298,M. Kremer,53.333333333333336
769,J. Mateta,53.333333333333336
15314,Elsinho,53.333333333333336
15526,J. Behounek,53.333333333333336
963,S. García,53.333333333333336
7239,M. Wasilewski,53.333333333333336
7640,Dener Rolim,53.333333333333336
15352,B. Mines,53.333333333333336
7254,Oriol Riera,53.333333333333336
7293,M. Bostwick,53.333333333333336
7299,I. Pallas,53.333333333333336
7332,Xiao Zhi,53.333333333333336
9725,M. Barreto,53.333333333333336
7387,M. Watkins,53.333333333333336
15417,O. Camara,53.333333333333336
9739,J. Ojala,53.333333333333336
7425,J. Norwood,53.333333333333336
15438,M. Melbourne,53.333333333333336
7135,K. Harris,53.333333333333336
15644,D. Chambost,53.333333333333336
15932,S. Vines,53.333333333333336
15040,M. Huard,53.333333333333336
6833,L. Zahović,53.333333333333336
15880,G. Carvajal,53.333333333333336
6843,R. Shindo,53.333333333333336
14909,O. Ural,53.333333333333336
15847,Zhang Lu,53.333333333333336
15842,Jin Pengxiang,53.333333333333336
6888,J. Shonga,53.333333333333336
14973,J. Galetto,53.333333333333336
7822,S. Dembele,53.333333333333336
15037,U. Eneme-Ella,53.333333333333336
15778,J. Melling,53.333333333333336
7787,L. Suárez,53.333333333333336
15693,P. Johansson,53.333333333333336
7784,C. Munder,53.333333333333336
15082,B. dos Santos,53.333333333333336
15738,A. Monksfield,53.333333333333336
7056,Jairo,53.333333333333336
10050,F. Reese,53.333333333333336
7076,A. Burcă,53.333333333333336
7081,S. Benedetti,53.333333333333336
10013,K. Davis,53.333333333333336
7102,A. Seck,53.333333333333336
10005,M. Samuelsen,53.333333333333336
15198,Park Won Jae,53.333333333333336
11015,M. Fernández,53.333333333333336
9113,R. González,53.333333333333336
11025,D. Caicedo,53.333333333333336
16942,M. Shelton,53.333333333333336
16938,S. Ako,53.333333333333336
5525,O. Hawsawi,53.333333333333336
16929,J. Nisbet,53.333333333333336
8849,L. Díaz,53.333333333333336
13606,F. Rodríguez,53.333333333333336
8854,G. Vadalá,53.333333333333336
5606,P. Rojas,53.333333333333336
13647,Park Jeong Su,53.333333333333336
16821,M. Sheaf,53.333333333333336
2899,J. Czerwiński,53.333333333333336
8449,C. Martin,53.333333333333336
8445,M. de Luna,53.333333333333336
11360,N. Bazzana,53.333333333333336
8906,D. De Silva,53.333333333333336
11328,M. Szczepański,53.333333333333336
16715,B. Manzano,53.333333333333336
5731,C. Timite,53.333333333333336
16714,D. Singhal,53.333333333333336
5761,E. Ocansey,53.333333333333336
13744,J. Guthrie,53.333333333333336
11292,V. Tranberg,53.333333333333336
5474,F. Ogier,53.333333333333336
8562,B. Halloran,53.333333333333336
2832,Y. Sanogo,53.333333333333336
3204,S. Doukara,53.333333333333336
4965,Bernardo,53.333333333333336
11926,M. Dąbrowski,53.333333333333336
8689,Melvin Regalito,53.333333333333336
8715,G. Mastinu,53.333333333333336
3468,A. Diakhaby,53.333333333333336
3431,Gelson Dala,53.333333333333336
5106,Naranjo,53.333333333333336
11833,David Prieto,53.333333333333336
17387,J. Buckley,53.333333333333336
11823,L. Holmes,53.333333333333336
17317,E. Iandolo,53.333333333333336
17310,O. Al Zayni,53.333333333333336
11776,Nacho,53.333333333333336
11766,J. Biada,53.333333333333336
11759,Y. Asprilla,53.333333333333336
17183,H. Matsumoto,53.333333333333336
8757,R. Matondo,53.333333333333336
5270,A. Le Fondre,53.333333333333336
5275,S. Fletcher,53.333333333333336
17102,T. Francois,53.333333333333336
17077,B. Mumba,53.333333333333336
11286,J. Fitzwater,53.333333333333336
11429,J. Dörfler,53.333333333333336
13759,L. Canotto,53.333333333333336
16628,P. Kirk,53.333333333333336
8938,Iban Salvador,53.333333333333336
5926,Nano,53.333333333333336
16684,J. Hare,53.333333333333336
11120,H. Mahou,53.333333333333336
13981,M. Olise,53.333333333333336
13982,J. Cabal,53.333333333333336
16638,J. Miguel,53.333333333333336
5997,J. Laporte,53.333333333333336
13855,R. Lambe,53.333333333333336
11072,N. Pierini,53.333333333333336
2524,Leandro Damião,53.333333333333336
14032,I. Rozas,53.333333333333336
14041,B. Goller,53.333333333333336
14050,Carreira,53.333333333333336
11050,D. Pérez,53.333333333333336
11048,L. Balerdi,53.333333333333336
13923,J. Núñez,53.333333333333336
7419,C. Benschop,53.333333333333336
8386,S. Cuthbert,53.333333333333336
16681,A. Ordagić,53.333333333333336
16068,E. Clarke,53.0
7621,L. Gör,53.0
15566,Asier,53.0
8236,S. Wangberg,53.0
15584,F. Borța,53.0
12430,Y. Andzouana,53.0
17201,M. Diakité,53.0
12418,I. Näsberg,53.0
12505,G. Smith,53.0
4529,M. Morrison,53.0
7615,P. Kirkevold,53.0
4394,J. Garro,53.0
4523,A. Kravets,53.0
17204,D. Hafsteinsson,53.0
8747,T. Jaques,53.0
7630,Eder Pinhanços,53.0
17180,J. Cavallo,53.0
8945,J. Gaete,53.0
7666,Heitor Mutto,53.0
16220,M. Siby,53.0
17105,A. Bastiaans,53.0
9174,G. Zajkov,53.0
9541,Linares,53.0
17085,C. Goslin,53.0
15565,J. Brown,53.0
15544,A. Hassoun,53.0
12580,A. Sharahili,53.0
12509,A. Palavecino,53.0
9226,E. Monthe,53.0
16552,T. Yasui,53.0
4148,B. Guillaume,53.0
17721,W. Duffy,53.0
15469,A. Ikedi,53.0
17515,Lee Joon Suk,53.0
15470,T. Vancooten,53.0
15488,M. Grødem,53.0
8071,M. Al Kuwaykibi,53.0
9236,B. Ould-Chikh,53.0
4540,A. Nahuelpan,53.0
17473,S. Naruse,53.0
15491,C. Oduor,53.0
17445,Ma Junliang,53.0
7464,G. Bunoza,53.0
12404,P. Jaeckel,53.0
16434,J. Vokins,53.0
9209,A. Jackson,53.0
16601,A. Österholm,53.0
8962,L. Ravanelli,53.0
12360,Joan Monterde,53.0
7491,B. Romo,53.0
16710,Tong Xiaoxing,53.0
9529,A. Bruce,53.0
17082,T. Renaud,53.0
16067,Choi Beom Kyung,53.0
16914,D. Pawłowski,53.0
16887,R. Feely,53.0
15882,G. Siadas,53.0
15906,N. Okello,53.0
15925,F. Tomi,53.0
8196,E. Arango,53.0
16598,O. Djorkaeff,53.0
7915,S. Şahintürk,53.0
15969,T. Mißner,53.0
12340,J. Smith,53.0
7412,P. Huspek,53.0
15999,S. Mambo,53.0
16283,Y. Mizobuchi,53.0
8157,L. Castaignos,53.0
8893,M. Ndockyt,53.0
16034,D. Nussbaumer,53.0
8885,I. Boonen,53.0
12695,M. Mandron,53.0
7970,S. van der Water,53.0
16765,B. Teixeira,53.0
410,S. Mandíquez,53.0
16673,F. Bainović,53.0
4408,Neris,53.0
16730,J. Roth,53.0
16901,J. Caicedo,53.0
4028,Rômulo Calsede,53.0
9080,S. Coulibaly,53.0
9401,M. Salazar,53.0
17018,Nie Aoshuang,53.0
15727,P. Milde,53.0
17015,Yang Wanshun,53.0
8565,L. Bangoura,53.0
7765,B. Carvallo,53.0
16669,D. O'Reilly,53.0
15768,S. Al Sharif,53.0
16241,S. Takahashi,53.0
4153,M. Manotas,53.0
8224,T. Schwede,53.0
16671,P. Lewis,53.0
15802,Wang Qiuming,53.0
16246,T. Blackmon,53.0
12755,A. Gogić,53.0
4021,Nilsito Vilela,53.0
16937,A. Aguirre,53.0
12749,A. Al Fahad,53.0
7832,W. Ditta,53.0
16347,J. Popelard,53.0
7850,R. Gelmi,53.0
16936,Irazábal,53.0
9094,A. Maxsø,53.0
16918,G. Zuñiga,53.0
8812,Javi Fernández,53.0
15304,Liu Huan,53.0
12535,J. Sellars,53.0
3730,S. Floccari,53.0
1992,A. Prijović,53.0
5440,P. Testroet,53.0
10676,A. Bunjaku,53.0
3187,Edigar Junio,53.0
6461,A. Kamel,53.0
10704,L. Varney,53.0
2049,L. Teodorczyk,53.0
13423,C. Weberg,53.0
14338,F. Senninger,53.0
10794,M. Minesso,53.0
3693,G. Pazzini,53.0
10818,G. Misuraca,53.0
6219,N. Stojiljković,53.0
14272,D. Vitturini,53.0
11581,N. Thomas,53.0
10628,G. Dequaire,53.0
3682,K. Rezaei,53.0
6650,N. Opoku,53.0
12152,L. Mihai,53.0
8685,Míchel Zabaco,53.0
6712,G. Nyamsi,53.0
5277,C. Jerome,53.0
5312,J. Pearce,53.0
5667,T. Weah,53.0
5374,Z. Sadaev,53.0
10617,L. Isgrove,53.0
10542,Lucas Xavier,53.0
13073,L. Cardoza,53.0
3244,F. Melchiorri,53.0
1839,S. Dewaest,53.0
1938,S. Okaka,53.0
10603,M. Gollner,53.0
15421,M. Drubble,53.0
2293,L. Diony,53.0
13332,S. Polat,53.0
5778,B. Eleke,53.0
5931,S. Becker,53.0
11151,Luís Silva,53.0
2724,F. Soldano,53.0
5589,E. Loeschbor,53.0
2758,U. Bozok,53.0
5805,L. Lamprou,53.0
13057,K. Oiwa,53.0
13582,U. Nissilä,53.0
11301,L. Riveros,53.0
13722,H. Futami,53.0
13651,P. Soiri,53.0
5705,Javi Sánchez,53.0
3579,C. Zimmermann,53.0
2894,Y. Banana,53.0
2543,L. Griffiths,53.0
3017,L. Grabban,53.0
12086,Juli Morrinhos,53.0
5529,A. Cadavid,53.0
6136,S. Çiftpınar,53.0
6089,F. Holender,53.0
11996,T. Rühle,53.0
2369,T. Hlatshwayo,53.0
14156,S. McLoughlin,53.0
3172,N. Nikolić,53.0
10962,Benjamin Muscato,53.0
2529,I. Nestorovski,53.0
10964,Paulito Zanon,53.0
6031,Guillermo,53.0
11014,C. Cherchez,53.0
4793,K. Mavropanos,53.0
13562,S. Çakır,53.0
12059,J. Dossou,53.0
1495,S. Terodde,53.0
6658,E. Zhegrova,53.0
14831,F. Sachpekidis,53.0
12219,J. Hauge,53.0
6998,K. Furuhashi,53.0
10100,G. Berthier,53.0
3891,C. Gytkjær,53.0
4922,P. Cuadra,53.0
13215,Meseguer,53.0
7090,A. MacDonald,53.0
15206,A. Maadi,53.0
13160,D. Philipp,53.0
15207,C. Crialese,53.0
9975,G. Koyalipou,53.0
15208,S. Bennett,53.0
9970,Jorge Cuenca,53.0
9949,N. Schiappacasse,53.0
9947,M. Chouiar,53.0
15250,Ding Jie,53.0
10134,Igor,53.0
9934,I. Faraj,53.0
997,P. Cutrone,53.0
9902,E. Smith Rowe,53.0
9889,N. Bilbija,53.0
4955,F. Diabaté,53.0
7198,J. George,53.0
3940,S. Michel,53.0
9869,I. Fülöp,53.0
7270,J. Wright,53.0
7324,C. Avinel,53.0
15384,B. Kavanagh,53.0
15390,D. Matsuoka,53.0
7397,D. Maroh,53.0
3491,U. Radaković,53.0
15057,P. Fassnacht,53.0
10072,M. Cavalleri,53.0
11764,J. Manconi,53.0
13246,Bertín,53.0
3382,A. Leya Iseka,53.0
6801,Jorge Fernandes,53.0
10297,H. McGahey,53.0
14855,M. Velisar,53.0
10285,S. Kersten,53.0
10278,Ruan Teles,53.0
15035,F. Egerer,53.0
10247,E. Yao,53.0
11779,O. Hawkins,53.0
5140,E. Saveljich,53.0
10222,F. Di Mariano,53.0
14944,A. Gilchrist,53.0
13673,B. Waters,53.0
10141,H. Ouro-Sama,53.0
15031,K. Álvarez,53.0
3550,Alex Alegría,53.0
6913,J. Payne,53.0
17132,A. Iontton,52.666666666666664
3285,A. Alfárnez,52.666666666666664
17346,N. Hunt,52.666666666666664
3483,M. Franke,52.666666666666664
17187,S. Higashi,52.666666666666664
16881,J. Munsters,52.666666666666664
12608,Li Shuai,52.666666666666664
17739,Y. Suzuki,52.666666666666664
17475,P. Vivanco,52.666666666666664
16986,G. Lionetti,52.666666666666664
13279,C. Humphreys-Grant,52.666666666666664
17866,A. Livingstone,52.666666666666664
17932,Chen Zhechao,52.666666666666664
16816,B. Berríos,52.666666666666664
16786,D. Sesay,52.666666666666664
12562,João Teixeira,52.666666666666664
2908,F. Macheda,52.666666666666664
17166,I. Sevinç,52.666666666666664
16988,F. Heister,52.666666666666664
17564,M. Southam,52.666666666666664
16882,C. Pizarro,52.666666666666664
3235,K. Waston,52.666666666666664
17030,R. Tsonev,52.666666666666664
17255,B. Nieto,52.666666666666664
3477,M. Ducksch,52.666666666666664
13189,M. Ross,52.666666666666664
13343,K. Riis,52.666666666666664
17036,A. Al Khamis,52.666666666666664
17074,A. Mosquera,52.666666666666664
13515,Zhang Yu,52.666666666666664
16939,A. Van Keilegom,52.666666666666664
