short_name,total
S. Breitkreuz,55.333333333333336
M. Akyüz,55.333333333333336
S. Sy,55.333333333333336
J. Bègue,55.333333333333336
K. Al Zealaiy,55.333333333333336
J. Murphy,55.333333333333336
G. Ortíz,55.333333333333336
E. Lara,55.333333333333336
J. Mendoza,55.333333333333336
Y. Al Bakr,55.333333333333336
W. Loeper,55.333333333333336
A. Al Zubaidi,55.333333333333336
K. Chvedukas,55.333333333333336
A. Kulušić,55.333333333333336
L. Ndenbe,55.333333333333336
R. Broom,55.333333333333336
Peu,55.333333333333336
S. Sørli,55.333333333333336
C. Espinosa,55.333333333333336
L. Fritzson,55.333333333333336
D. Sorgić,55.333333333333336
D. Takagi,55.333333333333336
P. De la Vega,55.333333333333336
A. Kuen,55.333333333333336
T. Peyre,55.333333333333336
Y. Taki,55.333333333333336
C. Lema,55.333333333333336
Ricardo Alves,55.333333333333336
D. Atanga,55.333333333333336
M. Ebenhofer,55.333333333333336
S. Fortès,55.333333333333336
P. Lipski,55.333333333333336
�. Vlădoiu,55.333333333333336
M. Opfermann Arcones,55.333333333333336
F. Ali,55.333333333333336
D. Sosa,55.333333333333336
R. Leipertz,55.333333333333336
D. Čop,55.333333333333336
S. Martin,55.333333333333336
J. Böðvarsson,55.333333333333336
E. Ledesma,55.333333333333336
B. Fuller,55.333333333333336
M. Moström,55.333333333333336
H. Robson-Kanu,55.333333333333336
M. Martins,55.333333333333336
H. Preciado,55.333333333333336
A. Collin,55.333333333333336
S. Jakobsen,55.333333333333336
R. Donelon,55.333333333333336
E. Torres,55.333333333333336
O. Beckles,55.333333333333336
Joo Min Kyu,55.333333333333336
L. Lozoya,55.333333333333336
A. Trajkovski,55.333333333333336
T. Rogne,55.333333333333336
A. Șut,55.333333333333336
K. Kamara,55.333333333333336
S. Ameobi,55.333333333333336
E. Ebanks-Landell,55.333333333333336
J. Vásquez,55.333333333333336
L. Ranieri,55.333333333333336
N. Mezquida,55.333333333333336
O. Skarsem,55.333333333333336
J. Meneses,55.333333333333336
D. Kozica,55.333333333333336
A. Winter,55.333333333333336
R. Takahashi,55.333333333333336
J. Mosquera,55.333333333333336
M. Balanta,55.333333333333336
M. Al Rashdi,55.333333333333336
D. Frare,55.333333333333336
R. Nicolaisen,55.333333333333336
N. Reniero,55.333333333333336
J. Kiersey,55.333333333333336
Evandro Rochedo,55.333333333333336
G. Hein,55.333333333333336
J. Medina,55.333333333333336
R. Williams,55.333333333333336
E. Henschel,55.333333333333336
Nacho Gil,55.333333333333336
Emerson Avintes,55.333333333333336
P. Martínez,55.333333333333336
S. Allardice,55.333333333333336
F. Kent,55.333333333333336
Y. Bobb,55.333333333333336
Murilo,55.333333333333336
L. Mena,55.333333333333336
A. Sørloth,55.333333333333336
A. Francis,55.333333333333336
D. Nazarov,55.333333333333336
A. Danch,55.333333333333336
E. Sosa,55.333333333333336
S. Lorenz,55.333333333333336
K. Lasagna,55.333333333333336
R. Takano,55.333333333333336
L. Lindsay,55.333333333333336
M. Starke,55.333333333333336
S. Muwashar,55.333333333333336
G. Tsitaishvili,55.333333333333336
O. Alseth,55.333333333333336
R. González,55.333333333333336
A. Nuhiu,55.333333333333336
O. Kayode,55.333333333333336
Álex Blanco,55.333333333333336
J. Donacien,55.333333333333336
D. Man,55.333333333333336
E. Ebosse,55.333333333333336
João Afonso,55.333333333333336
E. Bird,55.333333333333336
Josi Mouraldo,55.333333333333336
D. Kutesa,55.333333333333336
J. Gottesman,55.333333333333336
A. Musa,55.333333333333336
L. O'Neil,55.333333333333336
B. Álvarez,55.333333333333336
A. Lajami,55.333333333333336
N. Lozano,55.333333333333336
D. Dumitrașcu,55.333333333333336
M. Abarhoun,55.333333333333336
S. Diop,55.333333333333336
L. Chiaretti,55.333333333333336
R. Quioto,55.333333333333336
M. Real,55.333333333333336
S. Allagui,55.333333333333336
A. Chatzigiovanis,55.333333333333336
B. Ibini,55.333333333333336
O. Arellano,55.333333333333336
S. Thesker,55.333333333333336
C. Albornoz,55.333333333333336
G. Alanís,55.333333333333336
M. Tavernier,55.333333333333336
F. Torres,55.333333333333336
Lee Dong Kyung,55.333333333333336
B. Ilie,55.333333333333336
S. Iacoponi,55.333333333333336
S. Callegari,55.333333333333336
S. Bradley,55.333333333333336
U. Sale,55.333333333333336
M. Comba,55.333333333333336
F. González,55.333333333333336
J. Gómez,55.333333333333336
E. Weeger,55.333333333333336
F. Kath,55.333333333333336
D. Høegh,55.333333333333336
I. Runje,55.333333333333336
G. Magnani,55.333333333333336
L. Dimata,55.333333333333336
Rafael Leão,55.333333333333336
M. El Hankouri,55.333333333333336
J. Mangonzo,55.333333333333336
J. Otero,55.333333333333336
O. Boussaid,55.333333333333336
Isi Ros,55.333333333333336
R. Takae,55.333333333333336
T. Pukki,55.333333333333336
Y. Kobayashi,55.333333333333336
L. Poręba,55.333333333333336
Song Long,55.333333333333336
D. Markey,55.333333333333336
L. Fosgaard,55.333333333333336
A. Balanta,55.333333333333336
R. Lauritsen,55.333333333333336
S. Bușu,55.333333333333336
P. Köpke,55.333333333333336
O. Ceylan,55.333333333333336
C. Stamboulidis,55.333333333333336
S. Torres,55.333333333333336
R. Grange,55.333333333333336
B. Al Mutairi,55.333333333333336
M. Kobylański,55.333333333333336
L. Zanon,55.333333333333336
J. Ras,55.333333333333336
F. Bombagi,55.333333333333336
A. Meziane,55.333333333333336
N. Tiknizyan,55.333333333333336
N. Rnić,55.333333333333336
J. Ekstrand,55.333333333333336
R. Herrmann,55.333333333333336
D. Kasumu,55.333333333333336
H. Dean,55.333333333333336
Mateus,55.333333333333336
M. Richter,55.333333333333336
J. Toro,55.333333333333336
J. Dunleavy,55.333333333333336
A. Kasperkiewicz,55.333333333333336
Suk Hyun Jun,55.333333333333336
G. Taylor,55.333333333333336
J. Moder,55.333333333333336
D. O'Shea,55.333333333333336
N. Al Farshan,55.333333333333336
B. Galván,55.333333333333336
Bruno Xavier,55.333333333333336
D. Duncan,55.333333333333336
A. Bardakcı,55.333333333333336
M. Seegert,55.333333333333336
S. Kroon,55.333333333333336
D. Steres,55.333333333333336
G. Crociata,55.333333333333336
J. Hanek,55.0
F. Ranocchia,55.0
B. Chardonnet,55.0
M. van Kins,55.0
D. Kane,55.0
P. Ng,55.0
G. Plata,55.0
D. Ioannidis,55.0
L. Depoitre,55.0
M. Jonjić,55.0
J. Brown,55.0
M. Bolaños,55.0
J. Kayser,55.0
F. Olivera,55.0
S. McMann,55.0
E. Ntim,55.0
Borja Galán,55.0
G. Lloris,55.0
O. Sigurjónsson,55.0
Lee Sang Min,55.0
C. Valenzuela,55.0
Felipe Soldivia,55.0
C. Manley,55.0
J. Ertlthaler,55.0
J. Brinch,55.0
J. Van Hecke,55.0
K. Pearce,55.0
C. Zuvela,55.0
E. Goldaniga,55.0
L. Vibe,55.0
S. Hedlund,55.0
Zhang Huachen,55.0
F. Campbell,55.0
Koo Ja Ryong,55.0
K. Yamada,55.0
Catena,55.0
Artur Jorge,55.0
C. Şahin,55.0
Diogildo Peixe,55.0
Y. Matsushita,55.0
D. Meredith,55.0
M. Laurent,55.0
Y. Musavu-King,55.0
A. Imperiale,55.0
Paulinho,55.0
T. Verlinden,55.0
C. Fierro,55.0
M. Carreazo,55.0
A. O'Brien,55.0
D. Ogawa,55.0
T. Craig,55.0
R. Hernández,55.0
A. Marin,55.0
Lucas Fernandes,55.0
Kim Min Jae,55.0
L. Héloïse,55.0
João Silva,55.0
M. Sopoćko,55.0
A. Mabil,55.0
Li Tixiang,55.0
R. Korte,55.0
B. Pawłowski,55.0
D. Asprilla,55.0
T. Christensen,55.0
D. Henry,55.0
D. Seys,55.0
V. Ramis,55.0
N. Solís,55.0
Endika,55.0
E. Mašović,55.0
Benito,55.0
S. Van Dessel,55.0
J. Jönsson,55.0
A. Carleton,55.0
B. White,55.0
J. Kitolano,55.0
T. Iwanami,55.0
M. Pučko,55.0
B. Ampuero,55.0
C. Rojas,55.0
Jon García,55.0
S. McLoughlin,55.0
N. Urata,55.0
A. Groiß,55.0
R. Escobar,55.0
S. Coulibaly,55.0
J. Martínez,55.0
J. Shaffelburg,55.0
K. Pedersen,55.0
Dani Gómez,55.0
P. Sokołowski,55.0
I. Angking,55.0
S. Longo,55.0
A. Nalic,55.0
Huang Zhengyu,55.0
J. Kavanagh,55.0
C. Hountondji,55.0
S. Lang,55.0
J. Russell,55.0
Carlinhos,55.0
M. Fouzair,55.0
L. Maina,55.0
J. Kellermann,55.0
A. Armstrong,55.0
F. Reynero,55.0
H. Boussefiane,55.0
C. Maycock,55.0
M. Bakhit,55.0
J. Cabot,55.0
O. Patla,55.0
F. Barboza,55.0
M. Wallace,55.0
K. Kodro,55.0
D. Fage,55.0
C. Marín,55.0
J. Lowe,55.0
N. Storm,55.0
Iván Martín,55.0
J. Maclaren,55.0
N. Feldhahn,55.0
M. García,55.0
K. Imeri,55.0
D. Avdijaj,55.0
N. Ampomah,55.0
P. Twumasi,55.0
D. Novac,55.0
R. Vitiello,55.0
R. Crawford,55.0
Panutche Camará,55.0
D. Bohar,55.0
J. Simonsen,55.0
M. Cardona,55.0
A. Sabiri,55.0
Long Cheng,55.0
C. O'Hare,55.0
Jonathan Cafú,55.0
C. Kahraman,55.0
K. Nwakali,55.0
J. Montaño,55.0
J. Jones,55.0
Hélder Ferreira,55.0
A. Al Dawsari,55.0
J. Thorniley,55.0
L. Dálves,55.0
De Frutos,55.0
I. Ledezma,55.0
Z. Korcsmár,55.0
H. Belal,55.0
C. James,55.0
M. Wunderlich,55.0
I. Rojas,55.0
G. Lanaro,55.0
O. Rasmussen,55.0
S. Koroki,55.0
M. Fossey,55.0
A. Melksham,55.0
J. Pérez,55.0
M. Al Mutlaq,55.0
D. Gustafsson,55.0
T. Sugimoto,55.0
R. Scheu,55.0
J. Murtin,55.0
A. Kouakou,55.0
Tiago Ferreira,55.0
E. Coacci,55.0
E. Isnaldo,55.0
T. Vassell,55.0
B. Acosta,55.0
Gao Jiarun,55.0
A. Boyle,55.0
I. Lushaku,55.0
O. Storflor,55.0
S. Matthews,55.0
S. Kchouk,55.0
V. Dragsnes,55.0
J. Acuña,55.0
M. Shinada,55.0
A. Dźwigała,55.0
A. Gray,55.0
F. Viteritti,55.0
R. Gabrielsen,55.0
S. Luchin,55.0
K. Nitzlnader,55.0
H. Pritchard,55.0
A. Romano,55.0
N. Bärkroth,55.0
J. Pereyra,55.0
Lee Soo Bin,55.0
J. Hove,55.0
N. Okafor,55.0
N. Mousa,55.0
T. Fosu,55.0
A. Soñora,55.0
I. González,55.0
D. Aguilar,55.0
J. Consbruch,55.0
L. Rougeaux,55.0
N. Chilvers,55.0
R. Sweeney,55.0
C. Valencia,55.0
A. Pilkington,55.0
B. San Juan,55.0
M. Loría,55.0
Gerson Rodrigues,55.0
B. Garmston,55.0
J. Hopcutt,55.0
L. Fontaine,55.0
Liu Yang,55.0
M. Greenwood,55.0
H. Bazile,55.0
D. van Bruggen,55.0
Wanderson,55.0
M. Salisu,55.0
C. Menéndez,55.0
M. Šverko,55.0
N. Galle,55.0
M. Hazazi,55.0
Jô,55.0
C. Hemlein,55.0
V. Ekani,55.0
Lü Haidong,55.0
C. Dielna,55.0
F. Lapis,55.0
M. Barać,55.0
S. Beltrame,55.0
Larrazabal,55.0
M. Fofana,55.0
B. Augustyn,55.0
J. Bjørdal,55.0
S. Walukiewicz,55.0
M. Stefaniak,55.0
B. Liddle,55.0
Bae Seung Jin,55.0
T. Asta-Buruaga,55.0
D. Johnsen,55.0
K. Opare,55.0
L. Narsingh,54.666666666666664
C. Golofca,54.666666666666664
E. Pavlidis,54.666666666666664
R. Neciu,54.666666666666664
L. Mbe Soh,54.666666666666664
F. Aristeguieta,54.666666666666664
M. Mavraj,54.666666666666664
D. Wright,54.666666666666664
L. Putaro,54.666666666666664
C. Antwi-Adjej,54.666666666666664
R. Perticone,54.666666666666664
Patrick William,54.666666666666664
K. Apostolakis,54.666666666666664
Y. Nader,54.666666666666664
M. Ingebrigtsen,54.666666666666664
R. Prieto,54.666666666666664
Alex Pozo,54.666666666666664
S. Hakšabanovič,54.666666666666664
L. Thomas,54.666666666666664
M. Lovera,54.666666666666664
M. Mosquera,54.666666666666664
D. Duhaney,54.666666666666664
Dênildo Stein,54.666666666666664
P. Horschig,54.666666666666664
T. Koch,54.666666666666664
A. Martina,54.666666666666664
J. Manns,54.666666666666664
A. Mureșan,54.666666666666664
N. Ishikawa,54.666666666666664
A. Bates,54.666666666666664
A. Kutucu,54.666666666666664
L. Jallow,54.666666666666664
B. Badiashile,54.666666666666664
A. Velasco,54.666666666666664
D. Pillai,54.666666666666664
T. Dele-Bashiru,54.666666666666664
A. Luković,54.666666666666664
K. Evans,54.666666666666664
H. Clifton,54.666666666666664
Y. Nakasaka,54.666666666666664
Pedro Henrique,54.666666666666664
N. Sessa,54.666666666666664
O. Moruţan,54.666666666666664
J. Þorsteinsson,54.666666666666664
E. Palmer-Brown,54.666666666666664
E. Banda,54.666666666666664
Huang Bowen,54.666666666666664
J. Clarke-Salter,54.666666666666664
M. Thiam,54.666666666666664
S. Baptiste,54.666666666666664
Pepe Castaño,54.666666666666664
A. Al Ghamdi,54.666666666666664
Y. Guzmán,54.666666666666664
Zhang Yi,54.666666666666664
M. Rozwandowicz,54.666666666666664
Eltildo Bessa,54.666666666666664
E. Sabbi,54.666666666666664
J. Sims,54.666666666666664
T. Sibbick,54.666666666666664
S. Whalley,54.666666666666664
Luo Yi,54.666666666666664
R. Guitane,54.666666666666664
Bruno,54.666666666666664
J. Hunt,54.666666666666664
C. O'Toole,54.666666666666664
P. Mićin,54.666666666666664
M. Antonucci,54.666666666666664
M. Al Qahtani,54.666666666666664
N. Dicko,54.666666666666664
Heo Yong Joon,54.666666666666664
D. Jastrzembski,54.666666666666664
A. Karadas,54.666666666666664
E. Salli,54.666666666666664
C. Giousis,54.666666666666664
M. Meilinger,54.666666666666664
M. Attiyah,54.666666666666664
M. Herrera,54.666666666666664
Wang Fei,54.666666666666664
B. Whitfield,54.666666666666664
J. Murillo,54.666666666666664
Jeong Woo Yeong,54.666666666666664
A. Dreyer,54.666666666666664
F. Pereyra,54.666666666666664
A. Jafar,54.666666666666664
M. Sørensen,54.666666666666664
N. Gyömbér,54.666666666666664
J. Aguirre,54.666666666666664
S. Jovanović,54.666666666666664
Estevãtinho,54.666666666666664
M. Taferner,54.666666666666664
A. Lozano,54.666666666666664
L. Đorđević,54.666666666666664
Erik,54.666666666666664
Alberto Perea,54.666666666666664
R. Hatsuse,54.666666666666664
D. Hylton,54.666666666666664
Javi Mier,54.666666666666664
I. Dia,54.666666666666664
D. Perić,54.666666666666664
G. Biancone,54.666666666666664
H. Zuck,54.666666666666664
Dilson Calegari,54.666666666666664
A. Díaz,54.666666666666664
Frederico Rendel,54.666666666666664
F. Sulmoni,54.666666666666664
D. Ward,54.666666666666664
T. Bunbury,54.666666666666664
Y. Otsu,54.666666666666664
M. Sánchez,54.666666666666664
M. Timlin,54.666666666666664
S. Elbers,54.666666666666664
A. Gutman,54.666666666666664
Davide Eustáquio,54.666666666666664
D. Riascos,54.666666666666664
A. Södlund,54.666666666666664
H. Akbunar,54.666666666666664
D. Blum,54.666666666666664
L. Scherff,54.666666666666664
I. Pussetto,54.666666666666664
Paulinho,54.666666666666664
E. Besea,54.666666666666664
M. Spasić,54.666666666666664
A. Hunter,54.666666666666664
K. Dolberg,54.666666666666664
L. Adžić,54.666666666666664
D. Bilogrevic,54.666666666666664
M. Cacutalua,54.666666666666664
K. Triantafyllopoulos,54.666666666666664
Hwang Hee Chan,54.666666666666664
O. Özdemir,54.666666666666664
M. Barragán,54.666666666666664
E. Castillo,54.666666666666664
Gonçalo Paciência,54.666666666666664
O. Khan,54.666666666666664
R. Osorio,54.666666666666664
M. Pérez,54.666666666666664
H. Duman,54.666666666666664
J. Tré,54.666666666666664
Mujaid,54.666666666666664
F. Chabrolle,54.666666666666664
J. Skalák,54.666666666666664
G. Dahl,54.666666666666664
D. Hyam,54.666666666666664
F. Niang,54.666666666666664
V. Jaramillo,54.666666666666664
M. Taremi,54.666666666666664
Pastrana,54.666666666666664
H. Gulden,54.666666666666664
Kuki Zalazar,54.666666666666664
J. Cristaldo,54.666666666666664
G. Lezcano,54.666666666666664
K. Moore,54.666666666666664
D. Love,54.666666666666664
H. Ayaroğlu,54.666666666666664
F. Ferreyra,54.666666666666664
S. Khelifi,54.666666666666664
N. Castrillón,54.666666666666664
H. Anderson,54.666666666666664
Anderson,54.666666666666664
B. Alston,54.666666666666664
S. Maguire,54.666666666666664
O. Gonzalez,54.666666666666664
S. Frederiksen,54.666666666666664
A. Sigurðarson,54.666666666666664
G. Carrillo,54.666666666666664
Leonardo Freijão,54.666666666666664
M. Pedersen,54.666666666666664
S. Reese,54.666666666666664
M. Blakstad,54.666666666666664
K. Danso,54.666666666666664
P. Edwards,54.666666666666664
M. Collao,54.666666666666664
C. Lewis,54.666666666666664
D. Quiñones,54.666666666666664
H. Adamczyk,54.666666666666664
E. Derdiyok,54.666666666666664
R. Balbuena,54.666666666666664
E. Mathoho,54.666666666666664
B. Abdallah,54.666666666666664
B. Tashchy,54.666666666666664
R. Obermair,54.666666666666664
K. Piątek,54.666666666666664
R. McKenzie,54.666666666666664
A. Öztürk,54.666666666666664
F. Burbano,54.666666666666664
W. Troost-Ekong,54.666666666666664
T. Roberts,54.666666666666664
Sidnei Dalmeira,54.666666666666664
T. Nara,54.666666666666664
L. Owona,54.666666666666664
E. Díaz,54.666666666666664
Li Yuanyi,54.666666666666664
L. González,54.666666666666664
P. Maslov,54.666666666666664
A. Smith,54.666666666666664
B. Johnsen,54.666666666666664
O. Diakhité,54.666666666666664
A. Al Najjar,54.666666666666664
B. Mkhwanazi,54.666666666666664
M. Zaiser,54.666666666666664
S. Peszko,54.666666666666664
B. Sheaf,54.666666666666664
W. Bony,54.666666666666664
G. Magnée,54.666666666666664
F. Santander,54.666666666666664
A. Maccoppi,54.666666666666664
G. McGregor,54.666666666666664
S. Hagen,54.666666666666664
L. Wade-Slater,54.666666666666664
R. González,54.666666666666664
S. Matuszek,54.666666666666664
J. Gordon,54.666666666666664
B. Vázquez,54.666666666666664
D. Vera,54.666666666666664
B. Jatta,54.666666666666664
Y. Moreno,54.666666666666664
J. McNulty,54.666666666666664
K. Nakamura,54.666666666666664
D. Traore,54.666666666666664
Diego Pampín,54.666666666666664
T. Duponchelle,54.666666666666664
K. Piscopo,54.666666666666664
K. Larsen,54.666666666666664
Y. Al Harbi,54.666666666666664
A. May,54.666666666666664
F. Flecker,54.666666666666664
M. Ishak,54.333333333333336
Z. Herivaux,54.333333333333336
S. Mosquera,54.333333333333336
J. Verdugo,54.333333333333336
F. Márquez,54.333333333333336
Manu Navarro,54.333333333333336
Wu Wei,54.333333333333336
L. Paiva,54.333333333333336
D. Ernst,54.333333333333336
Yu Ji Hoon,54.333333333333336
N. Çiftçi,54.333333333333336
J. Green,54.333333333333336
M. Çelik,54.333333333333336
M. van Buren,54.333333333333336
K. Watts,54.333333333333336
J. Rodríguez,54.333333333333336
M. Cuero,54.333333333333336
Kim Won Sik,54.333333333333336
L. Miller,54.333333333333336
E. Segura,54.333333333333336
M. Rasmussen,54.333333333333336
H. Rafia,54.333333333333336
S. Mmaee,54.333333333333336
M. Larrondo,54.333333333333336
A. Ciobanu,54.333333333333336
Ahn Yong Woo,54.333333333333336
B. Trawally,54.333333333333336
L. Gamíz,54.333333333333336
S. Klaas,54.333333333333336
E. Vignato,54.333333333333336
R. McDonald,54.333333333333336
Chu Jinzhao,54.333333333333336
K. Fatkić,54.333333333333336
J. Lucero,54.333333333333336
F. Coman,54.333333333333336
D. Itter,54.333333333333336
J. Kitolano,54.333333333333336
U. Antuna,54.333333333333336
Cristian Lodeira,54.333333333333336
N. McGinley,54.333333333333336
J. Meier,54.333333333333336
Felipe Saad,54.333333333333336
S. Dooley,54.333333333333336
L. Paganini,54.333333333333336
P. Karlsson Lagemyr,54.333333333333336
J. Tinhan,54.333333333333336
A. Al Zain,54.333333333333336
Brian Martín,54.333333333333336
H. Vera,54.333333333333336
J. Monsario,54.333333333333336
K. Taylor,54.333333333333336
S. Ay,54.333333333333336
G. Ferrari,54.333333333333336
S. Prödl,54.333333333333336
N. Granatowski,54.333333333333336
G. Panico,54.333333333333336
N. Sarenren Bazee,54.333333333333336
K. Kouassivi-Benissan,54.333333333333336
R. Rep,54.333333333333336
J. Gerezgiher,54.333333333333336
L. Buș,54.333333333333336
C. Sibbald,54.333333333333336
C. Mora,54.333333333333336
S. Hager,54.333333333333336
S. Skarlatidis,54.333333333333336
D. Lia,54.333333333333336
C. Antwi,54.333333333333336
A. Bradley,54.333333333333336
S. Jaime,54.333333333333336
J. Levi,54.333333333333336
J. Maroof,54.333333333333336
A. Empereur,54.333333333333336
H. Urrego,54.333333333333336
Zhang Chenlong,54.333333333333336
Adrián Rocheira,54.333333333333336
G. Kvilitaia,54.333333333333336
S. Scannell,54.333333333333336
L. Aveldaño,54.333333333333336
A. Björnström,54.333333333333336
M. Hosseini,54.333333333333336
M. Maddison,54.333333333333336
M. Chelaru,54.333333333333336
J. Issa,54.333333333333336
O. Kamara,54.333333333333336
V. Rață,54.333333333333336
J. David,54.333333333333336
Joselu,54.333333333333336
S. Karakoç,54.333333333333336
O. Valakari,54.333333333333336
R. Radunović,54.333333333333336
A. Borkovic,54.333333333333336
Y. Ngbakoto,54.333333333333336
N. Mihajlović,54.333333333333336
R. Alioui,54.333333333333336
J. Brändle,54.333333333333336
G. Tanner,54.333333333333336
M. Sylla,54.333333333333336
R. Hedges,54.333333333333336
M. Sarkaria,54.333333333333336
